,STATION_ID,ANALYTE_NAME,COLLECTION_DATE,RESULT,RESULT_UNITS,UNCERTAINTY
842,9054,Chlorine-36,2011-07-04,263.27,Bq/m3,172.0
843,9054,Chlorine-36,2021-07-06,4100.000721,Bq/m3,1160.000204
844,10202,Chlorine-36,2021-07-06,33900.00684,Bq/m3,8850.001786
845,10202,Chlorine-36,2011-08-01,2220.0,Bq/m3,587.0
846,10202,Chlorine-36,2021-08-02,36000.00748,Bq/m3,9210.001914
847,9054,Chlorine-36,2013-08-22,482.0,Bq/m3,252.0
848,9054,Chlorine-36,2021-08-03,4060.000614,Bq/m3,1110.000168
849,10202,Chlorine-36,2021-09-06,31200.00648,Bq/m3,7840.001629
850,9054,Chlorine-36,2021-09-07,4380.00077,Bq/m3,1200.000211
851,9054,Chlorine-36,2020-09-08,1560.000245,Bq/m3,464.0000729
852,10202,Chlorine-36,2020-09-08,4250.000665,Bq/m3,1110.000174
853,10202,Chromium,2016-01-11,0.0027,mg/l,0.00027
854,9054,Chromium,2015-01-12,0.01,mg/l,0.0
855,10202,Chromium,2015-01-12,0.0,mg/l,0.0
856,9054,Chromium,2014-01-07,0.0,mg/l,0.0
857,9054,Chromium,2013-01-08,0.0,mg/l,0.0
858,10202,Chromium,2013-01-08,0.0,mg/l,0.0
859,10202,Chromium,2014-01-08,0.0,mg/l,0.0
860,10202,Chromium,2014-10-01,0.0,mg/l,0.0
861,10202,Chromium,2013-10-10,0.0,mg/l,0.0
862,9054,Chromium,2015-10-05,0.0,mg/l,0.0
863,10202,Chromium,2015-10-05,0.0,mg/l,0.0
864,9054,Chromium,2010-02-24,0.76,µg/l,0.05
865,9054,Chromium,2010-04-16,0.86,µg/l,0.02
866,10202,Chromium,2014-04-02,0.0,mg/l,0.0
867,10202,Chromium,2010-04-21,0.07,µg/l,0.05
868,10202,Chromium,2015-04-22,0.0,mg/l,0.0
869,10202,Chromium,2013-04-08,0.0,mg/l,0.0
870,9054,Chromium,2010-05-06,1.25,µg/l,0.07
871,9054,Chromium,2013-06-20,0.0,mg/l,0.0
872,9054,Chromium,2010-06-03,1.29,µg/l,0.05
873,9054,Chromium,2014-07-14,0.01,mg/l,0.0
874,10202,Chromium,2014-07-14,0.0,mg/l,0.0
875,10202,Chromium,2013-07-02,0.0,mg/l,0.0
876,10202,Chromium,2015-07-07,0.0,mg/l,0.0
877,9054,Chromium,2013-08-22,0.0,mg/l,0.0
878,9054,Conductivity,2022-01-10,0.367,(ms/cm) or (?s/cm),
879,9054,Conductivity,2021-01-11,0.337,(ms/cm) or (?s/cm),
880,10202,Conductivity,2021-01-11,0.376,(ms/cm) or (?s/cm),
881,10202,Conductivity,2020-01-15,0.345,(ms/cm) or (?s/cm),
882,9054,Conductivity,2020-01-17,0.392,(ms/cm) or (?s/cm),
883,10202,Conductivity,2018-01-19,0.345,(ms/cm) or (?s/cm),
884,10202,Conductivity,2019-01-08,0.362,(ms/cm) or (?s/cm),
885,10202,Conductivity,2021-10-18,0.374,(ms/cm) or (?s/cm),
886,9054,Conductivity,2019-10-29,0.342,(ms/cm) or (?s/cm),
887,9054,Conductivity,2021-10-05,0.36,(ms/cm) or (?s/cm),
888,10202,Conductivity,2018-10-09,0.317,(ms/cm) or (?s/cm),
889,10202,Conductivity,2019-11-05,0.338,(ms/cm) or (?s/cm),
890,10202,Conductivity,2022-11-08,0.34,(ms/cm) or (?s/cm),
891,9054,Conductivity,2022-11-09,0.37,(ms/cm) or (?s/cm),
892,10202,Conductivity,2020-12-01,0.377,(ms/cm) or (?s/cm),
893,9054,Conductivity,2018-12-10,0.374,(ms/cm) or (?s/cm),
894,10202,Conductivity,2019-12-18,0.345,(ms/cm) or (?s/cm),
895,9054,Conductivity,2019-12-19,0.372,(ms/cm) or (?s/cm),
896,9054,Conductivity,2020-12-02,0.322,(ms/cm) or (?s/cm),
897,9054,Conductivity,2021-12-07,0.345,(ms/cm) or (?s/cm),
898,10202,Conductivity,2021-02-01,0.376,(ms/cm) or (?s/cm),
899,9054,Conductivity,2019-02-04,0.35,(ms/cm) or (?s/cm),
900,9054,Conductivity,2020-02-04,0.37,(ms/cm) or (?s/cm),
901,10202,Conductivity,2020-02-04,0.361,(ms/cm) or (?s/cm),
902,10202,Conductivity,2018-02-05,0.348,(ms/cm) or (?s/cm),
903,10202,Conductivity,2021-03-01,0.387,(ms/cm) or (?s/cm),
904,10202,Conductivity,2020-03-03,0.339,(ms/cm) or (?s/cm),
905,9054,Conductivity,2018-03-07,0.372,(ms/cm) or (?s/cm),
906,10202,Conductivity,2018-04-10,0.327,(ms/cm) or (?s/cm),
907,9054,Conductivity,2019-04-10,0.393,(ms/cm) or (?s/cm),
908,10202,Conductivity,2021-04-12,0.391,(ms/cm) or (?s/cm),
909,10202,Conductivity,2022-04-20,0.374,(ms/cm) or (?s/cm),
910,9054,Conductivity,2022-04-21,0.379,(ms/cm) or (?s/cm),
911,9054,Conductivity,2020-04-08,0.354,(ms/cm) or (?s/cm),
912,10202,Conductivity,2020-04-08,0.349,(ms/cm) or (?s/cm),
913,9054,Conductivity,2018-04-09,0.341,(ms/cm) or (?s/cm),
914,10202,Conductivity,2019-04-09,0.355,(ms/cm) or (?s/cm),
915,9054,Conductivity,2021-05-11,0.339,(ms/cm) or (?s/cm),
916,9054,Conductivity,2020-05-12,0.339,(ms/cm) or (?s/cm),
917,10202,Conductivity,2020-05-12,0.351,(ms/cm) or (?s/cm),
918,9054,Conductivity,2022-05-18,0.377,(ms/cm) or (?s/cm),
919,10202,Conductivity,2021-06-10,0.388,(ms/cm) or (?s/cm),
920,9054,Conductivity,2019-07-01,0.394,(ms/cm) or (?s/cm),
921,10202,Conductivity,2019-07-01,0.344,(ms/cm) or (?s/cm),
922,9054,Conductivity,2021-07-06,0.352,(ms/cm) or (?s/cm),
923,9054,Copper,2010-02-24,0.58,µg/l,0.01
924,9054,Copper,2010-04-16,0.1,µg/l,0.01
925,10202,Copper,2010-04-21,2.88,µg/l,0.13
926,9054,Copper,2010-05-06,0.19,µg/l,0.01
927,9054,Copper,2010-06-03,0.77,µg/l,0.03
928,9054,Dissolved Oxygen,2022-01-10,37.9,mg/l,
929,9054,Dissolved Oxygen,2021-01-11,43.5,mg/l,
930,9054,Dissolved Oxygen,2021-01-11,43.5,mg/l,
931,9054,Dissolved Oxygen,2021-01-11,43.5,mg/l,
932,10202,Dissolved Oxygen,2021-01-11,56.0,mg/l,
933,10202,Dissolved Oxygen,2020-01-15,4.74,mg/l,
934,9054,Dissolved Oxygen,2020-01-17,9.84,mg/l,
935,9054,Dissolved Oxygen,2020-01-17,9.84,mg/l,
936,9054,Dissolved Oxygen,2020-01-17,9.84,mg/l,
937,10202,Dissolved Oxygen,2018-01-19,4.17,mg/l,
938,10202,Dissolved Oxygen,2019-01-08,6.18,mg/l,
939,10202,Dissolved Oxygen,2021-10-18,68.7,mg/l,
940,9054,Dissolved Oxygen,2023-10-02,40.5,mg/l,
941,10202,Dissolved Oxygen,2023-10-02,24.09,mg/l,
942,9054,Dissolved Oxygen,2019-10-29,5.11,mg/l,
943,9054,Dissolved Oxygen,2019-10-29,5.11,mg/l,
944,9054,Dissolved Oxygen,2021-10-05,21.2,mg/l,
945,10202,Dissolved Oxygen,2018-10-09,1.5,mg/l,
946,10202,Dissolved Oxygen,2019-11-05,4.54,mg/l,
947,10202,Dissolved Oxygen,2019-11-05,4.54,mg/l,
948,10202,Dissolved Oxygen,2022-11-08,24.09,mg/l,
949,9054,Dissolved Oxygen,2022-11-09,40.5,mg/l,
950,10202,Dissolved Oxygen,2020-12-01,44.2,mg/l,
951,9054,Dissolved Oxygen,2018-12-10,4.85,mg/l,
952,10202,Dissolved Oxygen,2019-12-18,6.8,mg/l,
953,9054,Dissolved Oxygen,2019-12-19,5.24,mg/l,
954,9054,Dissolved Oxygen,2020-12-02,56.7,mg/l,
955,9054,Dissolved Oxygen,2021-12-07,46.7,mg/l,
956,9054,Dissolved Oxygen,2021-02-01,45.5,mg/l,
957,10202,Dissolved Oxygen,2021-02-01,44.9,mg/l,
958,9054,Dissolved Oxygen,2019-02-04,4.14,mg/l,
959,9054,Dissolved Oxygen,2020-02-04,7.81,mg/l,
960,10202,Dissolved Oxygen,2020-02-04,7.8,mg/l,
961,10202,Dissolved Oxygen,2018-02-05,5.26,mg/l,
962,10202,Dissolved Oxygen,2021-03-01,50.8,mg/l,
963,10202,Dissolved Oxygen,2020-03-03,8.98,mg/l,
964,9054,Dissolved Oxygen,2018-03-07,3.2,mg/l,
965,10202,Dissolved Oxygen,2018-04-10,2.97,mg/l,
966,9054,Dissolved Oxygen,2019-04-10,4.34,mg/l,
967,10202,Dissolved Oxygen,2021-04-12,57.7,mg/l,
968,10202,Dissolved Oxygen,2021-04-12,57.7,mg/l,
969,10202,Dissolved Oxygen,2022-04-20,34.0,mg/l,
970,9054,Dissolved Oxygen,2022-04-21,44.3,mg/l,
971,9054,Dissolved Oxygen,2020-04-08,7.13,mg/l,
972,10202,Dissolved Oxygen,2020-04-08,8.15,mg/l,
973,9054,Dissolved Oxygen,2018-04-09,4.02,mg/l,
974,10202,Dissolved Oxygen,2019-04-09,10.01,mg/l,
975,9054,Dissolved Oxygen,2021-05-11,86.3,mg/l,
976,9054,Dissolved Oxygen,2020-05-12,8.83,mg/l,
977,10202,Dissolved Oxygen,2020-05-12,9.4,mg/l,
978,9054,Dissolved Oxygen,2022-05-18,41.9,mg/l,
979,9054,Dissolved Oxygen,2023-05-30,40.5,mg/l,
980,10202,Dissolved Oxygen,2021-06-10,66.9,mg/l,
981,9054,Dissolved Oxygen,2019-07-01,3.63,mg/l,
982,10202,Dissolved Oxygen,2019-07-01,6.95,mg/l,
983,9054,Dissolved Oxygen,2021-07-06,38.8,mg/l,
984,9054,Eh/ORP,2011-01-10,185.0,Ag mV,
985,9054,Eh/ORP,2012-01-10,184.0,Ag mV,
986,10202,Eh/ORP,2012-01-10,197.0,Ag mV,
987,9054,Eh/ORP,2022-01-10,138.2,Ag mV,
988,9054,Eh/ORP,2016-01-11,165.0,Ag mV,
989,10202,Eh/ORP,2016-01-11,110.0,Ag mV,
990,9054,Eh/ORP,2021-01-11,154.0,Ag mV,
991,9054,Eh/ORP,2021-01-11,154.6,Ag mV,
992,9054,Eh/ORP,2021-01-11,154.6,Ag mV,
993,10202,Eh/ORP,2021-01-11,178.6,Ag mV,
994,9054,Eh/ORP,2015-01-12,13.0,Ag mV,
995,10202,Eh/ORP,2015-01-12,-30.0,Ag mV,
996,10202,Eh/ORP,2020-01-15,265.0,Ag mV,
997,9054,Eh/ORP,2020-01-17,195.0,Ag mV,
998,9054,Eh/ORP,2020-01-17,195.0,Ag mV,
999,9054,Eh/ORP,2020-01-17,195.0,Ag mV,
1000,10202,Eh/ORP,2015-01-19,-12.0,Ag mV,
1001,10202,Eh/ORP,2018-01-19,141.0,Ag mV,
1002,9054,Eh/ORP,2014-01-07,195.0,Ag mV,
1003,9054,Eh/ORP,2013-01-08,180.0,Ag mV,
1004,10202,Eh/ORP,2013-01-08,170.0,Ag mV,
1005,10202,Eh/ORP,2014-01-08,195.0,Ag mV,
1006,10202,Eh/ORP,2019-01-08,129.0,Ag mV,
1007,9054,Eh/ORP,2017-01-09,170.0,Ag mV,
1008,10202,Eh/ORP,2017-01-09,165.0,Ag mV,
1009,9054,Eh/ORP,2012-10-01,139.0,Ag mV,
1010,10202,Eh/ORP,2012-10-01,333.0,Ag mV,
1011,10202,Eh/ORP,2013-10-10,90.0,Ag mV,
1012,9054,Eh/ORP,2016-10-10,219.0,Ag mV,
1013,10202,Eh/ORP,2016-10-10,198.0,Ag mV,
1014,10202,Eh/ORP,2021-10-18,160.2,Ag mV,
1015,9054,Eh/ORP,2019-10-29,222.0,Ag mV,
1016,9054,Eh/ORP,2019-10-29,222.0,Ag mV,
1017,10202,Eh/ORP,2011-10-03,158.0,Ag mV,
1018,9054,Eh/ORP,2015-10-05,126.0,Ag mV,
1019,10202,Eh/ORP,2015-10-05,196.0,Ag mV,
1020,9054,Eh/ORP,2021-10-05,171.9,Ag mV,
1021,9054,Eh/ORP,2013-10-09,93.0,Ag mV,
1022,10202,Eh/ORP,2018-10-09,261.0,Ag mV,
1023,9054,Eh/ORP,2011-11-02,-19.0,Ag mV,
1024,10202,Eh/ORP,2011-11-02,68.0,Ag mV,
1025,10202,Eh/ORP,2013-11-04,180.0,Ag mV,
1026,10202,Eh/ORP,2012-11-05,110.0,Ag mV,
1027,10202,Eh/ORP,2019-11-05,325.0,Ag mV,
1028,10202,Eh/ORP,2019-11-05,325.0,Ag mV,
1029,10202,Eh/ORP,2022-11-08,182.2,Ag mV,
1030,9054,Eh/ORP,2022-11-09,214.6,Ag mV,
1031,10202,Eh/ORP,2020-12-01,-138.5,Ag mV,
1032,9054,Eh/ORP,2018-12-10,280.0,Ag mV,
1033,10202,Eh/ORP,2019-12-18,308.0,Ag mV,
1034,9054,Eh/ORP,2019-12-19,217.0,Ag mV,
1035,10202,Eh/ORP,2013-12-02,217.0,Ag mV,
1036,9054,Eh/ORP,2020-12-02,172.5,Ag mV,
1037,10202,Eh/ORP,2012-12-04,339.0,Ag mV,
1038,10202,Eh/ORP,2011-12-06,183.0,Ag mV,
1039,9054,Eh/ORP,2021-12-07,158.8,Ag mV,
1040,10202,Eh/ORP,2011-02-01,106.0,Ag mV,
1041,9054,Eh/ORP,2021-02-01,191.0,Ag mV,
1042,10202,Eh/ORP,2021-02-01,157.0,Ag mV,
1043,9054,Eh/ORP,2014-02-03,193.0,Ag mV,
1044,10202,Eh/ORP,2014-02-03,143.0,Ag mV,
1045,10202,Eh/ORP,2013-02-04,133.0,Ag mV,
1046,9054,Eh/ORP,2019-02-04,215.0,Ag mV,
1047,9054,Eh/ORP,2020-02-04,104.0,Ag mV,
1048,10202,Eh/ORP,2020-02-04,162.0,Ag mV,
1049,10202,Eh/ORP,2018-02-05,112.0,Ag mV,
1050,10202,Eh/ORP,2021-03-01,58.5,Ag mV,
1051,10202,Eh/ORP,2013-03-11,110.0,Ag mV,
1052,10202,Eh/ORP,2011-03-02,176.0,Ag mV,
1053,10202,Eh/ORP,2020-03-03,137.0,Ag mV,
1054,10202,Eh/ORP,2012-03-05,149.0,Ag mV,
1055,9054,Eh/ORP,2018-03-07,182.0,Ag mV,
1056,9054,Eh/ORP,2014-04-01,54.0,Ag mV,
1057,10202,Eh/ORP,2018-04-10,237.0,Ag mV,
1058,9054,Eh/ORP,2019-04-10,199.0,Ag mV,
1059,10202,Eh/ORP,2021-04-12,195.8,Ag mV,
1060,10202,Eh/ORP,2021-04-12,195.8,Ag mV,
1061,10202,Eh/ORP,2014-04-02,51.0,Ag mV,
1062,10202,Eh/ORP,2022-04-20,137.8,Ag mV,
1063,9054,Eh/ORP,2022-04-21,124.9,Ag mV,
1064,9054,Eh/ORP,2015-04-22,38.0,Ag mV,
1065,10202,Eh/ORP,2015-04-22,125.0,Ag mV,
1066,9054,Eh/ORP,2017-04-03,208.0,Ag mV,
1067,10202,Eh/ORP,2011-04-04,138.0,Ag mV,
1068,9054,Eh/ORP,2016-04-04,150.0,Ag mV,
1069,10202,Eh/ORP,2016-04-04,192.0,Ag mV,
1070,10202,Eh/ORP,2017-04-04,162.0,Ag mV,
1071,10202,Eh/ORP,2013-04-08,244.0,Ag mV,
1072,9054,Eh/ORP,2020-04-08,98.0,Ag mV,
1073,10202,Eh/ORP,2020-04-08,97.0,Ag mV,
1074,9054,Eh/ORP,2018-04-09,227.0,Ag mV,
1075,10202,Eh/ORP,2019-04-09,263.0,Ag mV,
1076,9054,Eh/ORP,2012-05-01,202.0,Ag mV,
1077,9054,Eh/ORP,2021-05-11,174.2,Ag mV,
1078,9054,Eh/ORP,2020-05-12,75.0,Ag mV,
1079,10202,Eh/ORP,2020-05-12,85.0,Ag mV,
1080,9054,Eh/ORP,2022-05-18,149.8,Ag mV,
1081,9054,Eh/ORP,2011-05-03,106.0,Ag mV,
1082,10202,Eh/ORP,2011-05-03,167.0,Ag mV,
1083,9054,Eh/ORP,2023-05-30,97.5,Ag mV,
1084,10202,Eh/ORP,2013-05-08,194.0,Ag mV,
1085,10202,Eh/ORP,2021-06-10,215.2,Ag mV,
1086,10202,Eh/ORP,2011-06-02,161.0,Ag mV,
1087,10202,Eh/ORP,2012-06-06,151.0,Ag mV,
1088,9054,Eh/ORP,2019-07-01,257.0,Ag mV,
1089,10202,Eh/ORP,2019-07-01,244.0,Ag mV,
1090,9054,Eh/ORP,2016-07-11,198.0,Ag mV,
1091,10202,Eh/ORP,2016-07-11,109.0,Ag mV,
1092,9054,Eh/ORP,2017-07-11,135.0,Ag mV,
1093,9054,Eh/ORP,2014-07-14,183.0,Ag mV,
1094,10202,Eh/ORP,2014-07-14,182.0,Ag mV,
1095,9054,Eh/ORP,2012-07-02,382.0,Ag mV,
1096,10202,Eh/ORP,2012-07-02,380.0,Ag mV,
1097,10202,Eh/ORP,2013-07-02,189.0,Ag mV,
1098,9054,Eh/ORP,2011-07-04,166.0,Ag mV,
1099,10202,Eh/ORP,2011-07-06,202.0,Ag mV,
1100,9054,Eh/ORP,2021-07-06,191.4,Ag mV,
1101,9054,Eh/ORP,2015-07-07,87.0,Ag mV,
1102,10202,Eh/ORP,2015-07-07,155.0,Ag mV,
1103,9054,Eh/ORP,2011-08-01,169.0,Ag mV,
1104,10202,Eh/ORP,2011-08-01,199.0,Ag mV,
1105,9054,Eh/ORP,2013-08-01,202.0,Ag mV,
1106,9054,Eh/ORP,2013-08-22,231.0,Ag mV,
1107,10202,Eh/ORP,2013-08-22,107.0,Ag mV,
1108,10202,Eh/ORP,2012-08-06,343.0,Ag mV,
1109,10202,Eh/ORP,2013-09-16,5.0,Ag mV,
1110,10202,Eh/ORP,2012-09-04,344.0,Ag mV,
1111,10202,Eh/ORP,2011-09-05,65.0,Ag mV,
1112,10202,Gadolinium,2016-01-11,0.077,µg/l,0.0077
1113,9054,Gadolinium,2015-01-12,0.03,µg/l,0.0
1114,10202,Gadolinium,2015-01-12,0.06,µg/l,0.01
1115,9054,Gadolinium,2014-01-07,0.02,µg/l,0.0
1116,9054,Gadolinium,2013-01-08,0.15,µg/l,0.02
1117,10202,Gadolinium,2013-01-08,0.03,µg/l,0.0
1118,10202,Gadolinium,2014-01-08,0.03,µg/l,0.0
1119,10202,Gadolinium,2014-10-01,0.04,µg/l,0.0
1120,10202,Gadolinium,2013-10-10,0.02,µg/l,0.0
1121,9054,Gadolinium,2015-10-05,0.02,µg/l,0.0
1122,10202,Gadolinium,2015-10-05,0.05,µg/l,0.0
1123,10202,Gadolinium,2014-04-02,0.06,µg/l,0.01
1124,10202,Gadolinium,2015-04-22,0.08,µg/l,0.01
1125,10202,Gadolinium,2013-04-08,0.02,µg/l,0.0
1126,9054,Gadolinium,2013-06-20,0.21,µg/l,0.02
1127,9054,Gadolinium,2014-07-14,0.02,µg/l,0.0
1128,10202,Gadolinium,2014-07-14,0.03,µg/l,0.0
1129,10202,Gadolinium,2013-07-02,0.09,µg/l,0.01
1130,10202,Gadolinium,2015-07-07,0.07,µg/l,0.01
1131,9054,Gadolinium,2013-08-22,0.03,µg/l,0.0
1132,9054,Initial Dip to Water,2011-01-10,9.67,mBDP,
1133,9054,Initial Dip to Water,2012-01-10,9.47,mBDP,
1134,10202,Initial Dip to Water,2012-01-10,8.25,mBDP,
1135,9054,Initial Dip to Water,2022-01-10,9.4,mBDP,
1136,10202,Initial Dip to Water,2011-01-11,8.48,mBDP,
1137,9054,Initial Dip to Water,2016-01-11,9.2,mBDP,
1138,9054,Initial Dip to Water,2021-01-11,9.3,mBDP,
1139,9054,Initial Dip to Water,2021-01-11,9.25,mBDP,
1140,9054,Initial Dip to Water,2021-01-11,9.25,mBDP,
1141,9054,Initial Dip to Water,2021-01-11,9.25,mBDP,
1142,9054,Initial Dip to Water,2015-01-12,8.48,mBDP,
1143,10202,Initial Dip to Water,2015-01-12,8.75,mBDP,
1144,10202,Initial Dip to Water,2020-01-15,8.4,mBDP,
1145,9054,Initial Dip to Water,2020-01-17,9.3,mBDP,
1146,9054,Initial Dip to Water,2020-01-17,9.3,mBDP,
1147,9054,Initial Dip to Water,2020-01-17,9.3,mBDP,
1148,10202,Initial Dip to Water,2015-01-19,9.27,mBDP,
1149,10202,Initial Dip to Water,2018-01-19,8.05,mBDP,
1150,9054,Initial Dip to Water,2014-01-07,9.4,mBDP,
1151,9054,Initial Dip to Water,2013-01-08,8.8,mBDP,
1152,10202,Initial Dip to Water,2013-01-08,7.76,mBDP,
1153,10202,Initial Dip to Water,2014-01-08,8.02,mBDP,
1154,10202,Initial Dip to Water,2019-01-08,8.37,mBDP,
1155,9054,Initial Dip to Water,2017-01-09,10.4,mBDP,
1156,10202,Initial Dip to Water,2017-01-09,8.68,mBDP,
1157,9054,Initial Dip to Water,2012-10-01,9.4,mBDP,
1158,10202,Initial Dip to Water,2012-10-01,8.2,mBDP,
1159,10202,Initial Dip to Water,2013-10-10,8.73,mBDP,
1160,9054,Initial Dip to Water,2016-10-10,9.69,mBDP,
1161,10202,Initial Dip to Water,2016-10-10,8.65,mBDP,
1162,10202,Initial Dip to Water,2021-10-18,8.5,mBDP,
1163,9054,Initial Dip to Water,2019-10-29,15.4,mBDP,
1164,9054,Initial Dip to Water,2019-10-29,15.4,mBDP,
1165,10202,Initial Dip to Water,2011-10-03,8.65,mBDP,
1166,9054,Initial Dip to Water,2015-10-05,9.85,mBDP,
1167,10202,Initial Dip to Water,2015-10-05,9.0,mBDP,
1168,9054,Initial Dip to Water,2021-10-05,9.7,mBDP,
1169,9054,Initial Dip to Water,2013-10-09,9.75,mBDP,
1170,10202,Initial Dip to Water,2018-10-09,8.8,mBDP,
1171,9054,Initial Dip to Water,2011-11-02,9.51,mBDP,
1172,10202,Initial Dip to Water,2011-11-02,8.52,mBDP,
1173,10202,Initial Dip to Water,2013-11-04,8.7,mBDP,
1174,10202,Initial Dip to Water,2012-11-05,7.95,mBDP,
1175,10202,Initial Dip to Water,2019-11-05,8.3,mBDP,
1176,10202,Initial Dip to Water,2019-11-05,8.3,mBDP,
1177,10202,Initial Dip to Water,2022-11-08,8.72,mBDP,
1178,9054,Initial Dip to Water,2022-11-09,9.94,mBDP,
1179,9054,Initial Dip to Water,2020-12-01,9.6,mBDP,
1180,9054,Initial Dip to Water,2018-12-10,9.55,mBDP,
1181,10202,Initial Dip to Water,2019-12-18,8.25,mBDP,
1182,9054,Initial Dip to Water,2019-12-19,9.4,mBDP,
1183,10202,Initial Dip to Water,2013-12-02,8.7,mBDP,
1184,10202,Initial Dip to Water,2020-12-02,8.25,mBDP,
1185,10202,Initial Dip to Water,2012-12-04,7.61,mBDP,
1186,10202,Initial Dip to Water,2011-12-06,8.65,mBDP,
1187,9054,Initial Dip to Water,2021-12-07,9.4,mBDP,
1188,10202,Initial Dip to Water,2011-02-01,8.58,mBDP,
1189,10202,Initial Dip to Water,2021-02-01,8.1,mBDP,
1190,10202,Initial Dip to Water,2021-02-01,7.92,mBDP,
1191,9054,Initial Dip to Water,2014-02-03,9.15,mBDP,
1192,10202,Initial Dip to Water,2014-02-03,8.2,mBDP,
1193,10202,Initial Dip to Water,2013-02-04,7.79,mBDP,
1194,9054,Initial Dip to Water,2019-02-04,10.05,mBDP,
1195,9054,Initial Dip to Water,2020-02-04,9.4,mBDP,
1196,10202,Initial Dip to Water,2018-02-05,9.11,mBDP,
1197,10202,Initial Dip to Water,2021-03-01,8.0,mBDP,
1198,10202,Initial Dip to Water,2013-03-11,8.0,mBDP,
1199,10202,Initial Dip to Water,2011-03-02,8.4,mBDP,
1200,10202,Initial Dip to Water,2020-03-03,8.35,mBDP,
1201,10202,Initial Dip to Water,2012-03-05,8.48,mBDP,
1202,9054,Initial Dip to Water,2018-03-07,9.0,mBDP,
1203,9054,Initial Dip to Water,2014-04-01,9.2,mBDP,
1204,10202,Initial Dip to Water,2018-04-10,8.4,mBDP,
1205,9054,Initial Dip to Water,2019-04-10,8.9,mBDP,
1206,10202,Initial Dip to Water,2021-04-12,12.2,mBDP,
1207,10202,Initial Dip to Water,2021-04-12,8.1,mBDP,
1208,10202,Initial Dip to Water,2014-04-02,8.3,mBDP,
1209,10202,Initial Dip to Water,2022-04-20,8.58,mBDP,
1210,9054,Initial Dip to Water,2022-04-21,9.61,mBDP,
1211,9054,Initial Dip to Water,2015-04-22,9.83,mBDP,
1212,10202,Initial Dip to Water,2015-04-22,8.77,mBDP,
1213,9054,Initial Dip to Water,2017-04-03,9.5,mBDP,
1214,10202,Initial Dip to Water,2011-04-04,8.48,mBDP,
1215,9054,Initial Dip to Water,2016-04-04,9.54,mBDP,
1216,10202,Initial Dip to Water,2016-04-04,8.0,mBDP,
1217,10202,Initial Dip to Water,2017-04-04,8.5,mBDP,
1218,10202,Initial Dip to Water,2013-04-08,8.2,mBDP,
1219,9054,Initial Dip to Water,2020-04-08,13.2,mBDP,
1220,10202,Initial Dip to Water,2020-04-08,8.15,mBDP,
1221,9054,Initial Dip to Water,2018-04-09,9.5,mBDP,
1222,10202,Initial Dip to Water,2019-04-09,7.95,mBDP,
1223,9054,Initial Dip to Water,2012-05-01,0.0,mBDP,
1224,9054,Initial Dip to Water,2021-05-11,9.2,mBDP,
1225,10202,Initial Dip to Water,2020-05-12,8.25,mBDP,
1226,10202,Initial Dip to Water,2020-05-12,8.65,mBDP,
1227,9054,Initial Dip to Water,2022-05-18,9.38,mBDP,
1228,9054,Initial Dip to Water,2011-05-03,9.75,mBDP,
1229,10202,Initial Dip to Water,2011-05-03,8.67,mBDP,
1230,9054,Initial Dip to Water,2023-05-30,9.96,mBDP,
1231,10202,Initial Dip to Water,2013-05-08,8.43,mBDP,
1232,10202,Initial Dip to Water,2021-06-10,8.4,mBDP,
1233,10202,Initial Dip to Water,2011-06-02,8.71,mBDP,
1234,10202,Initial Dip to Water,2012-06-06,8.81,mBDP,
1235,9054,Initial Dip to Water,2019-07-01,8.96,mBDP,
1236,10202,Initial Dip to Water,2019-07-01,8.5,mBDP,
1237,9054,Initial Dip to Water,2016-07-11,9.52,mBDP,
1238,10202,Initial Dip to Water,2016-07-11,8.4,mBDP,
1239,9054,Initial Dip to Water,2017-07-11,10.05,mBDP,
1240,9054,Initial Dip to Water,2014-07-14,9.75,mBDP,
1241,10202,Initial Dip to Water,2014-07-14,8.94,mBDP,
1242,9054,Initial Dip to Water,2012-07-02,14.5,mBDP,
1243,10202,Initial Dip to Water,2012-07-02,8.64,mBDP,
1244,10202,Initial Dip to Water,2013-07-02,8.6,mBDP,
1245,9054,Initial Dip to Water,2011-07-04,9.8,mBDP,
1246,10202,Initial Dip to Water,2011-07-06,8.8,mBDP,
1247,9054,Initial Dip to Water,2021-07-06,6.8,mBDP,
1248,9054,Initial Dip to Water,2015-07-07,9.77,mBDP,
1249,9054,Initial Dip to Water,2011-08-01,9.91,mBDP,
1250,10202,Initial Dip to Water,2011-08-01,8.93,mBDP,
1251,9054,Initial Dip to Water,2013-08-01,9.56,mBDP,
1252,9054,Initial Dip to Water,2013-08-22,9.55,mBDP,
1253,10202,Initial Dip to Water,2013-08-22,8.56,mBDP,
1254,10202,Initial Dip to Water,2012-08-06,8.48,mBDP,
1255,10202,Initial Dip to Water,2013-09-16,8.7,mBDP,
1256,10202,Initial Dip to Water,2012-09-04,7.94,mBDP,
1257,10202,Initial Dip to Water,2011-09-05,8.73,mBDP,
1258,9054,Iodine-129,2011-01-10,19.13,Bq/m3,12.5
1259,9054,Iodine-129,2012-01-10,20.97,Bq/m3,13.7
1260,10202,Iodine-129,2012-01-10,38.42,Bq/m3,25.1
1261,9054,Iodine-129,2022-01-10,19.1326532,Bq/m3,12.50000009
